epoch,phase,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,lr
1,scratch,4.416986440701234,0.048155482214888155,0.03861042993533116,4.195988069099955,0.06970297029702971,0.047670051800627895,0.009993147673772868
2,scratch,4.045213585004817,0.09345067840117345,0.0748727707488701,3.884170868813795,0.11973597359735974,0.08482152522726369,0.009972609476841365
3,scratch,3.8221469625396782,0.1275980931426476,0.10934036364999355,3.72190855111226,0.14666666666666667,0.11215284165787692,0.009938441702975687
4,scratch,3.6322458009856238,0.16048404840484048,0.14321960153633936,3.526682461055592,0.20145214521452146,0.17619049516682525,0.009890738003669027
5,scratch,3.4104246580972313,0.19947194719471947,0.18330566323205372,3.2904849797742988,0.2333993399339934,0.2104138525906538,0.009829629131445338
6,scratch,3.1943734487282476,0.24074807480748076,0.2269981173855771,3.2042427429035554,0.29161716171617164,0.2674345125955886,0.009755282581475766
7,scratch,2.9857177750182142,0.2845911257792446,0.27256902185765974,3.0129775786321153,0.3223762376237624,0.3054215801004539,0.009667902132486006
8,scratch,2.789284496978827,0.3248551521818849,0.3145977619376197,2.5052802278814537,0.3945874587458746,0.3826812070181,0.009567727288213002
9,scratch,2.6100557455336344,0.364019068573524,0.35546380777816905,2.4262942139150288,0.413993399339934,0.4039375275980375,0.009455032620941837
10,scratch,2.4715905568291077,0.3938833883388339,0.3863593524715001,2.308625481891947,0.4512211221122112,0.4464991389187352,0.009330127018922192
11,scratch,2.3409490979141836,0.42445177851118443,0.41810802971917094,2.09075061442435,0.48171617161716174,0.47438395284288803,0.009193352839727118
12,scratch,2.2225154720316187,0.45135313531353133,0.44532788000658746,2.15712681335978,0.464950495049505,0.4558204226451415,0.009045084971874735
13,scratch,2.124606054237486,0.47072973964063075,0.46574768558559565,1.8450877821012692,0.5372937293729373,0.5277559824952025,0.008885729807284854
14,scratch,2.031188925448293,0.4935386872020535,0.48942524672235393,1.8265480576883448,0.5436303630363036,0.5360474156792681,0.00871572412738697
15,scratch,1.94780133818461,0.5121085441877521,0.5079062619439826,1.7975638108363639,0.5504950495049505,0.5473151926720103,0.008535533905932736
16,scratch,1.8695195366132378,0.5286982031536487,0.5247701276335002,1.7200536848137482,0.5691089108910891,0.5643600899377321,0.00834565303179429
17,scratch,1.7970019801003092,0.545903923725706,0.5427414939134975,1.6272224637305381,0.5906270627062706,0.5895896605537823,0.008146601955249185
18,scratch,1.7438305085493087,0.5586945361202786,0.5557067229929799,1.593353495015563,0.5936633663366336,0.5862255803746046,0.007938926261462363
19,scratch,1.6788703224236685,0.571998533186652,0.5693919456023776,1.544289987457074,0.6227062706270627,0.6204097205635204,0.007723195175075133
20,scratch,1.6226775452572215,0.5861972863953062,0.5836116957235283,1.5658552169170317,0.6174257425742574,0.6143925953171074,0.007499999999999997
21,scratch,1.5785690022214323,0.5972130546387973,0.5950145427018774,1.5500439452180768,0.6084488448844885,0.6085082453318985,0.007269952498697731
22,scratch,1.5302350218286433,0.6057645764576458,0.6034795182145318,1.5123524488946392,0.639075907590759,0.6353025842184913,0.007033683215378999
23,scratch,1.4771705272130402,0.6211221122112212,0.6191734731340598,1.4116005209806335,0.6440924092409241,0.6395118118720257,0.0067918397477265005
24,scratch,1.4412160954424693,0.6286028602860286,0.6268136387382783,1.5567126096278527,0.6485808580858086,0.6461757013697521,0.006545084971874736
25,scratch,1.392126435593541,0.6388852218555189,0.6370113494053864,1.694052676997169,0.6485808580858086,0.6499341956001882,0.006294095225512602
26,scratch,1.3531477691334248,0.6493729372937294,0.6479532776104192,1.4724157615542017,0.6627062706270627,0.6584523740326351,0.006039558454088794
27,scratch,1.3218226549989975,0.6541694169416942,0.6526763910044576,1.34909416184567,0.6603300330033003,0.657684069817205,0.005782172325201153
28,scratch,1.274713372790774,0.6676200953428676,0.6661128096568203,1.3864853392969263,0.6642904290429043,0.6630153619547782,0.005522642316338266
29,scratch,1.2366362551222978,0.6788705537220389,0.6776735905751666,1.3055630913976788,0.6731353135313531,0.668568324674929,0.005261679781214717
30,scratch,1.1861501902278457,0.6891382471580492,0.6878750613171303,1.362924675123133,0.6751155115511551,0.6725029458733583,0.005
31,scratch,1.1597195990827873,0.6952695269526953,0.6941618774633146,1.325096497661603,0.6747194719471947,0.6742605984167289,0.0047383202187852805
32,scratch,1.126791432593653,0.7040850751741841,0.7030297855111584,1.2609428705555377,0.6932013201320132,0.6912704683724462,0.004477357683661733
33,scratch,1.0843708110039252,0.714998166483315,0.7139759068604493,1.4121027583572336,0.6817161716171617,0.6799979961534394,0.004217827674798845
34,scratch,1.0414440827829565,0.7243857719105243,0.7235156618848382,1.2557036845518812,0.6921452145214522,0.690640342383824,0.003960441545911202
35,scratch,1.0166111646928673,0.7297103043637697,0.7288965192890685,1.2222815832289138,0.6899009900990098,0.6882910647626123,0.003705904774487396
36,scratch,0.97944034928055,0.7408287495416208,0.7400959619558746,1.2368249249379626,0.6980858085808581,0.6952887530016052,0.0034549150281252623
37,scratch,0.9423834222019658,0.7476054272093876,0.7468987207351783,1.206592860473658,0.7031023102310231,0.7012711037362314,0.003208160252273498
38,scratch,0.9105200896404757,0.7571983865053172,0.756624519978388,1.3012850171740693,0.6947854785478548,0.6924823661656867,0.002966316784620999
39,scratch,0.8746288071546006,0.7683021635496883,0.7677450468908938,1.2195129851539537,0.7069306930693069,0.7040249774721444,0.0027300475013022655
40,scratch,0.8449066051879033,0.774037403740374,0.7735319907083483,1.218433450724032,0.7116831683168316,0.7087630578175018,0.0025000000000000005
41,scratch,0.8196696938338802,0.7822662266226623,0.7818359616246014,1.296626570421477,0.7100990099009901,0.7093270600489064,0.0022768048249248657
42,scratch,0.7949929535917891,0.7878987898789879,0.7874128416591808,1.2844427594099894,0.7098349834983498,0.7072846425616528,0.0020610737385376343
43,scratch,0.7571643526736834,0.7986798679867987,0.798366651927787,1.2330016020501013,0.7111551155115512,0.7098611036383007,0.001853398044750813
44,scratch,0.7379417196402499,0.8041804180418042,0.8038364638485467,1.3808105775468027,0.7074587458745875,0.705760356715027,0.0016543469682057102
45,scratch,0.7052714469470425,0.8136413641364136,0.8133404330632055,1.193376210939766,0.7215841584158416,0.7186991726715675,0.0014644660940672624
46,scratch,0.6794635961691363,0.8213714704803814,0.821083417961738,1.2692980327071137,0.7190759075907591,0.7177581106944098,0.0012842758726130297
47,scratch,0.6596656445421751,0.8241144114411442,0.8238334348071407,1.257633076154753,0.7148514851485148,0.7122810609719277,0.0011142701927151454
48,scratch,0.6365767869155486,0.8325779244591126,0.8323126915788441,1.2037092692623832,0.7196039603960396,0.7178430894792099,0.0009549150281252632
49,scratch,0.607357652530943,0.8398826549321599,0.8395982207882116,1.203870498953086,0.7206600660066007,0.7191873756983691,0.0008066471602728801
50,scratch,0.5914026283728233,0.8446938027136047,0.8445469455212213,1.2836356896535792,0.7197359735973597,0.7174690081286867,0.0006698729810778063
51,scratch,0.5742128751205358,0.8495049504950495,0.8492730777839205,1.2179586130715045,0.7198679867986799,0.7181286791774614,0.000544967379058161
52,scratch,0.5632643862228758,0.8525559222588925,0.8524379011497278,1.216589458028082,0.7247524752475247,0.7229903423874409,0.00043227271178699505
53,scratch,0.5473464404736678,0.8576604327099376,0.8574188133762487,1.2166872201579633,0.721980198019802,0.7207945561538976,0.0003320978675139912
54,scratch,0.5380650545460512,0.8594059405940594,0.8592123889895086,1.1902630571012842,0.7262046204620463,0.725344938214735,0.0002447174185242323
55,scratch,0.5333764090536276,0.8605353868720206,0.8603972465902702,1.1972569674312479,0.7256765676567657,0.7241628558497175,0.0001703708685546584
56,scratch,0.5242666215620331,0.8632489915658232,0.8631319550390346,1.2093245904909895,0.7243564356435643,0.7227430253902841,0.00010926199633097154
57,scratch,0.5281199012512596,0.8624275760909424,0.8622502061052596,1.2137012493334982,0.7279207920792079,0.7258359521666393,6.155829702431169e-05
58,scratch,0.5119453276143565,0.8661972863953062,0.866094374549143,1.2060278586900668,0.7273927392739274,0.725037097557882,2.7390523158632992e-05
59,scratch,0.5112303966465214,0.8662852951961862,0.8661060473023193,1.1918876827825413,0.7283168316831683,0.7263796387962707,6.8523262271308335e-06
60,scratch,0.5126841799391902,0.8665639897323065,0.8664742078630169,1.2013510983847941,0.7266006600660067,0.7252399837303651,0.0
